Year,DoY,season,daily_NEE,daily_GPP,daily_Reco,MaxT,MinT,Radn,rainfall,TairMean,pdi,mean_SoilC,grazeYN
2022,207,Summer,5.0698559664,-3.8614710754,8.9313020228,27.8,14.4,23.33,0,20.515625,1.44,23.23901392,N
2022,208,Summer,5.0965867438,-4.4241326496,9.5207213649,28.3,14.4,21.72,0,20.06145833,1.44,21.84839147,N
2022,209,Summer,4.343420491,-7.0390091487,11.3823024716,27.8,15.6,20.88,0,22.84722222,1.44,22.05472083,N
2022,210,Summer,6.8423827254,-5.129035214,11.971442344,31.7,19.4,24.02,20.066,24.24131944,1.44,22.81823374,N
2022,211,Summer,6.0996145394,-4.1077450944,10.2073795326,29.4,17.2,23.99,0.762,23.08125,-1.83,23.4997345,N
2022,212,Summer,4.114360915,-4.5155086782,8.6299310315,27.8,15,24.21,0,22.40069445,-1.83,23.31473059,N
2022,213,Summer,4.7985031144,-2.7434466716,7.5419152464,30,17.2,19.94,0,22.93680556,-1.83,23.06832021,N
2022,214,Summer,3.75407473,-2.9409201362,6.6950000522,30.6,16.1,20.83,0,24.09270833,-1.83,22.87334086,N
2022,215,Summer,3.883451039,-1.471856171,5.3553124052,27.2,20,23.19,0,22.61319444,-1.83,23.62707671,N
2022,216,Summer,1.665370757,-3.225492965,4.890877131,31.1,17.2,24.52,0,26.43368056,-1.83,23.38438695,N
2022,217,Summer,2.6364734056,-1.1588308416000002,3.795311748,30.6,22.8,17.71,0,26.81041667,-1.83,24.82632345,N
2022,218,Summer,5.0061335904,2.3312424668,2.6749221143,29.4,21.1,19.44,0,26.11423611,-2.02,24.89435222,N
2022,219,Summer,5.3483880106,2.0207176272,3.3276334345,35.6,23.3,16.92,0.254,25.98298611,-2.02,25.41637827,N
2022,220,Summer,3.1077534385999996,-1.5343801492,4.6421208461,35,17.8,21.61,0,27.034375,-2.02,27.00288925,N
2022,221,Summer,5.4174812683999995,0.031786344200000025,5.3856895984,32.8,17.8,13.9,8.382,24.86111111,-2.02,25.14402542,N
2022,222,Summer,2.6429850292,-2.1229339248,4.7659229621,21.7,16.7,12.68,0,19.56493056,-2.02,23.15032348,N
2022,223,Summer,1.9080475864,-3.0256868952000002,4.9337140152,24.4,16.1,15.65,0,20.72673611,-2.02,20.15707678,N
2022,224,Summer,3.6495991154,-1.09664267,4.7462336596,26.7,15.6,24.61,1.778,19.94305556,-2.02,20.60309753,N
2022,225,Summer,2.0205138959999998,-2.3554250496,4.3759498588,24.4,15,16.71,0,18.26111111,-2.06,21.08876698,N
2022,226,Summer,3.4183595373999998,-1.7049021134,5.1232368418,26.7,13.9,22.11,0,19.546875,-2.06,20.39470825,N
2022,227,Summer,3.002805043,-3.0319144992,6.0347086444,27.2,12.8,23.86,0,19.89861111,-2.06,21.10743611,N
2022,228,Summer,1.7277583822,-5.1021780770000005,6.8299215179,26.7,14.4,23.21,0,19.82118056,-2.06,20.87299118,N
2022,229,Summer,2.2751965588000003,-4.9089425324,7.1841322525999995,20,15,6.86,9.144,18.29444444,-2.06,21.49334488,N
2022,230,Summer,4.2493402228,-4.3134994552,8.5628700378,22.8,15,11.56,9.398,19.31631944,-2.06,17.97233988,N
2022,231,Summer,4.5729886174,-6.5364543582,11.1094218386,32.2,15.6,23.33,0,22.79652778,-2.06,17.78387985,N
2022,232,Summer,4.6852630532,-7.3935349918,12.0788027189,30.6,15,22.14,0,22.31979167,-2.14,20.69864554,N
2022,233,Summer,1.5987588194,-11.03414085,12.6329270065,28.9,16.7,20.76,0,22.89270833,-2.14,21.2062622,N
2022,234,Summer,2.9220042388,-8.0739771842,10.9959162509,22.2,16.1,4.19,2.794,19.40659722,-2.14,21.03080265,N
2022,235,Summer,4.7209585108,-7.3357749012,12.0566843336,26.7,18.9,14.73,5.842,21.585625,-2.14,20.17646942,N
2022,236,Summer,6.483685565,-5.6876411656000005,12.1713131762,26.1,18.9,13.43,0,21.65590278,-2.14,20.187986,N
2022,237,Summer,6.358730688,-6.038680248,12.3974497731,28.9,17.2,19.52,0,22.01805556,-2.14,20.69171675,N
2022,238,Summer,5.139132545,-6.4568342592,11.5959580094,26.1,17.2,14.44,12.7,20.27465278,-2.14,21.45751979,N
2022,239,Summer,4.252540046,-6.93293269,11.1855158928,23.3,17.2,16.21,0.254,19.63333333,-1.78,20.61182048,N
2022,240,Summer,5.753279276,-4.633060628,10.3863422244,23.9,15.6,18.03,0,18.97534722,-1.78,19.42409414,N
2022,241,Summer,4.9746703388,-6.6698597232,11.6445712481,27.2,16.1,20.04,0,23.26111111,-1.78,19.56721395,N
2022,242,Summer,4.606689024,-7.8266949698,12.4333643064,27.8,20,20.38,0,26.46944444,-1.78,21.66882732,N
2022,243,Summer,5.7507660718,-4.8754116436,10.626143878,27.2,15,18.49,13.208,20.921875,-1.78,22.74647928,N
2022,244,Summer,5.8085755776,-4.2248162736,10.0333887093,23.3,11.7,20.54,0,17.30833333,-1.78,21.10303522,N
2022,245,Summer,4.6611991728,-4.2192704308,8.8805748473,20.6,7.8,22.03,0,14.221875,-1.78,18.9316765,Y
2022,246,Summer,3.56541264,-5.903082749,9.468533367,21.7,10,20,0,15.81302326,-1.47,18.27351532,Y
2022,247,Summer,8.8999714222,-1.4723439208,10.3723233409,26.7,12.2,18.93,0,19.79618056,-1.47,18.75471776,Y
2022,248,Summer,8.4248613994,-0.06656986899999998,8.4914127775,19.4,14.4,2.24,13.97,16.18923611,-1.47,20.05327631,Y
2022,249,Summer,8.9319635978,1.2521304,7.679825149,16.1,14.4,1.53,10.668,15.54930556,-1.47,16.44244028,Y
2022,250,Summer,5.2144386338,-2.4119009719999998,7.6263540567,21.1,12.8,11.52,0,16.83020833,-1.47,16.17301077,Y
2022,251,Summer,4.1842928162,-2.295262526,6.4795603072,21.1,9.4,20.39,0,14.86111111,-1.47,16.91409582,N
2022,252,Summer,1.1687751792,-5.4385310952,6.607341352,25.6,10,19.88,0,17.16597222,-1.47,16.93430736,N
2022,253,Summer,1.5655105870000001,-5.07167905,6.6371578564,27.2,16.1,18.8,0,19.38125,-0.85,18.9021965,N
2022,254,Summer,1.0326990674,-5.136595431,6.1692971297,27.2,17.2,9.05,0,20.08055556,-0.85,20.79576009,N
2022,255,Summer,1.2276943202,-4.762278231,5.9899543661,26.1,16.7,18.58,0,20.69652778,-0.85,21.1923818,N
2022,256,Summer,1.8366632068,-3.561520363,5.3981412838,21.7,17.2,6.6,0,19.46076389,-0.85,21.01900381,N
2022,257,Summer,2.39815728,-2.7150335562,5.1131731035,26.1,15.6,18.56,0.762,19.18229167,-0.85,19.58567708,N
2022,258,Summer,-0.060998443000000006,-4.0605887092,3.9996310509,19.4,7.8,20.82,0,14.65833333,-0.85,19.63581491,N
2022,259,Summer,-0.5672234304,-4.1992617678,3.6320444802,20,6.7,16.83,0,13.02743056,-0.85,16.19337361,N
2022,260,Summer,-0.922459104,-4.6079840896,3.6855210779,20,5.6,20,0,11.72361111,-1.48,15.61895141,N
2022,261,Summer,1.0602801506,-4.470069759,5.530379687,25,11.7,12.74,0,18.27395833,-1.48,16.36221721,N
2022,262,Summer,1.9463930642,-3.0115103918,4.9578963131,14.4,11.1,3.76,19.812,13.72708333,-1.48,16.97458801,N
2022,263,Summer,1.7686025995999999,-3.6928698336,5.4614652021,15,11.1,5.43,34.036,13.78645833,-1.48,14.6284055,N
2022,264,Summer,-0.691064784,-6.8771597184,6.1860875356,19.4,8.9,11.16,0.254,14.51388889,-1.48,13.93578363,N
2022,265,Fall,4.162967875,-2.7105274814,6.8734847966,18.9,10,2.12,30.734,15.090625,-1.48,15.76545233,Y
2022,266,Fall,0.29501638519999995,-5.1272596774,5.4222506009,15,7.8,18.26,0,10.05763889,-1.48,15.03601863,Y
2022,267,Fall,-0.05044641120000005,-5.5247925183,5.474348175,18.9,7.2,19.05,0,11.53888889,-1.17,12.95840353,N
2022,268,Fall,-1.6521729412,-6.8569603919999995,5.2048381701,18.3,3.9,10.41,0.254,12.26006945,-1.17,13.68390935,N
2022,269,Fall,-1.1897202239999998,-6.9886559337000005,5.7989439207,22.2,13.9,13.2,8.382,16.28819444,-1.17,15.08383076,N
2022,270,Fall,-0.19168656499999975,-5.6067128997,5.415090623,21.1,8.9,15.28,0,13.99291667,-1.17,16.26641999,N
2022,271,Fall,-0.895184784,-6.7119706901,5.8167815091,20,8.3,16.42,0,13.22743056,-1.17,15.91809871,N
2022,272,Fall,-1.301301936,-7.0872917717,5.7859573979,17.8,6.7,15.58,0,11.01145833,-1.17,15.421565,N
2022,273,Fall,-2.544396624,-7.2327453124,4.6883270708,15.6,2.2,15.07,0,8.490277778,-1.17,13.49789073,N
2022,274,Fall,0.049568112000000046,-3.8897430259,3.9393260867,16.1,5,4.87,0,8.867361111,0.43,13.10151953,N
2022,275,Fall,-2.2012106399999998,-5.5048823424,3.3036786151,13.3,3.9,10.74,0,9.130208334,0.43,12.93994292,N
2022,276,Fall,-1.6662995999999999,-3.895803216,2.2295223757000002,13.3,2.8,14.35,0,7.678819444,0.43,11.41264114,N
2022,277,Fall,-2.360704176,-4.1166601618000005,1.7560179874,14.4,4.4,12.99,0,10.67708333,0.43,10.97760925,N
2022,278,Fall,1.307701584,-0.024887087999999974,1.3325914052,14.4,9.4,2.38,2.032,13.234375,0.43,12.31643957,N
2022,279,Fall,-2.3214594814,-4.4532088243,2.1317465629,23.3,10.6,15.84,1.27,15.39756944,0.43,13.51649755,N
2022,280,Fall,-3.859874208,-6.8657743325,3.0058831225,21.7,9.4,14.56,0,15.625,0.43,15.20323079,N
2022,281,Fall,-2.366827776,-4.9998783038,2.6330054661,14.4,1.7,16.35,0,8.512152778,-0.3,14.91822078,N
2022,282,Fall,-3.299208278,-5.8137407856,2.5145195527,15,0,12.53,0,7.669444445,-0.3,11.51973877,N
2022,283,Fall,-1.714814064,-3.3662160144,1.6514152939,10.6,2.8,4.08,0.254,6.601736111,-0.3,11.2801262,N
2022,284,Fall,-3.901211424,-5.004946584,1.1037719717,15,1.7,14.76,0,7.232986111,-0.3,9.839854188,N
2022,285,Fall,-5.107712645,-6.525224957,1.4175461608,18.9,2.2,14.45,0,11.38506944,-0.3,11.1572815,N
2022,286,Fall,-1.7409818592000001,-3.3887768728,1.6478093685,17.2,8.9,3.01,0.508,13.65243056,-0.3,13.42020442,N
2022,287,Fall,-1.6944288912,-3.64914072,1.9547157909,17.8,12.2,4.2,63.5,16.05666667,-0.3,14.5471372,N
2022,288,Fall,-5.0359596048,-6.7485772594,1.7126150733,18.9,7.2,14.51,0,12.05138889,0.84,14.93504614,N
2022,289,Fall,-4.609929672,-6.2392150829,1.6292991719,15,5,13.16,0,10.23333333,0.84,14.21048508,N
2022,290,Fall,-1.3094671248,-2.9347401398,1.6252687039,15,6.7,2.29,0.762,9.514930555,0.84,13.21373138,N
2022,291,Fall,-2.263926024,-4.3690623692,2.1051586576,17.2,10.6,6.87,32.004,13.30486111,0.84,13.13798422,N
2022,292,Fall,-4.828880448,-6.3751114541,1.5462345051,14.4,4.4,14.08,0,6.955555556,0.84,13.22654623,N
2022,293,Fall,-3.6944911296000003,-5.2243662524,1.5298823898,13.3,2.8,14.08,0,5.999652778,0.84,11.32076416,N
2022,294,Fall,-0.20036807960000014,-1.9870517323399999,1.7867136152,15,0.6,13.8,0,6.407638889,0.84,10.62126567,Y
2022,295,Fall,-2.1872830464,-4.6192518906,2.4319878334,16.7,2.2,13.5,0,8.549305556,1.05,11.20222753,Y
2022,296,Fall,-2.4921656208,-5.441573765,2.949419689,16.1,3.9,5.91,0.508,9.740277778,1.05,12.07571817,Y
2022,297,Fall,-0.1853133548,-3.928935586,3.7436136499,14.4,10.6,2.09,12.7,13.39895833,1.05,12.6908343,Y
2022,298,Fall,-1.9002498911999999,-5.1620820499999995,3.2618295909,16.1,13.9,3.69,5.588,15.81979167,1.05,12.9423818,N
2022,299,Fall,0.3746885048,-1.8495931781,2.2242755,16.7,13.9,1.75,21.59,15.95902778,1.05,14.52867788,N
2022,300,Fall,-1.459474718,-2.5062969456,1.0468300187,19.4,5.6,12.7,0,12.525,1.05,15.04404602,N
2022,301,Fall,-1.1901431606000001,-1.3007882534000001,0.1106895328,11.1,0.6,11.85,0,3.696180556,1.05,12.73685607,N
2022,302,Fall,-1.7624411694,-1.8373228058,0.0749105078,14.4,-1.1,12.78,0,4.648263889,1.16,8.130813854,N
2022,303,Fall,-2.9435242006,-3.0351189806,0.0915903897,16.1,-1.1,12.49,0,6.528819445,1.16,9.393006896,N
2022,304,Fall,-2.791490569,-2.9087397069,0.1172501671,16.7,2.8,10.44,0,10.07553192,1.16,10.57926075,N
2022,305,Fall,-1.9850117884,-2.1253876742872,0.14038165959999999,16.1,8.3,3.45,0,12.58402778,1.16,12.06723048,N
2022,306,Fall,-2.9233499902,-3.0642204397560002,0.1408732042,18.3,2.2,11.94,0,11.20833333,1.16,12.7571579,N
2022,307,Fall,-3.2862299804,-3.4071732944,0.1209437436,14.4,-0.6,11.55,0,7.468055555,1.16,11.70421499,N
2022,308,Fall,-4.054600025,-4.2161514780000005,0.1615622354,20.6,7.8,11.06,0,11.93506944,1.16,11.33977406,N
2022,309,Fall,-3.0984462274,-3.3182247962,0.219773224,23.9,12.8,9.2,0,17.58229167,0.01,13.27801413,N
2022,310,Fall,-2.2968754228,-2.5589046565,0.2620294856,20.6,15,6.83,0,20.85173611,0.01,15.7580073,N
2022,311,Fall,-2.6103715504,-2.8598429709,0.249465211,22.2,8.3,9.94,0,18.35381945,0.01,16.80284653,N
2022,312,Fall,-3.0380324992,-3.1838346230672,0.1457950737,9.4,1.7,11.21,0,6.872222222,0.01,15.00600967,N
2022,313,Fall,-2.9360113792,-3.0456418381,0.1096183301,8.9,-3.3,10.91,0,2.039236111,0.01,8.804877213,N
2022,314,Fall,-3.428588439,-3.6186201559,0.1900183562,20,2.8,10.4,0,9.894097222,0.01,7.806640875,N
2022,315,Fall,-3.952236761,-4.196558678,0.24431676830000001,20.6,11.1,5.41,0.762,14.50381944,0.01,11.25431468,N
2022,316,Fall,-2.7888700594,-3.0964036678,0.3075381172,22.8,11.1,6.9,33.02,18.72256944,0.08,13.98366573,N
2022,317,Fall,0.025570913600000002,-0.1691917292,0.194764679,12.8,1.7,0.56,17.526,8.614930555,0.08,14.70617828,N
2022,318,Fall,-2.7636816112,-2.8799811586,0.1162968763,4.4,-3.3,10.33,1.524,0.640277778,0.08,9.03212255,N
2022,319,Fall,-2.656273278,-2.7699808762,0.11370037250000001,5,-5.6,9.02,0,-0.086805556,0.08,5.073059346,N
2022,320,Fall,-0.2509896804,-0.410617411084,0.1596282902,8.3,0,1.48,22.352,4.090972222,0.08,4.738055154,N
2022,321,Fall,-2.3302867581999998,-2.46172416693,0.13143217969999998,5.6,-1.7,5.81,0,1.055555556,0.08,5.039276379,N
2022,322,Fall,-3.350629803,-3.471326928,0.1207091884,5,-2.8,6.83,0,-0.456944444,0.08,3.714924108,N
2022,323,Fall,-2.3436026914,-2.4609335273,0.11733145760000001,5,-5,9.49,0,-1.210069444,1.02,3.648844663,N
2022,324,Fall,-2.6223414194,-2.7347661629999998,0.11242242969999999,3.3,-4.4,9.28,0,-1.852083333,1.02,3.732757833,N
2022,325,Fall,-2.2694945322,-2.387903884,0.1183958481,1.1,-7.8,9.1,0,-1.598611111,1.02,1.939600875,N
2022,326,Fall,-2.311778835,-2.4716163295999998,0.1598389224,7.2,-3.9,9.27,0,1.626041667,1.02,1.089687596,N
2022,327,Fall,-1.417340616,-1.5838051846,0.1664652294,8.3,-2.2,7.2,0,1.778125,1.02,3.585407508,N
2022,328,Fall,-1.583476257,-1.7221736619999999,0.1387024095,5,-5.6,8.66,0,-0.865625,1.02,3.413830063,N
2022,329,Fall,-0.403691557,-0.595832497,0.1921417057,8.3,-2.8,1.05,1.778,3.146180556,1.02,3.061199433,N
2022,330,Fall,-0.5542407106,-0.763850208,0.209608728,9.4,-1.7,8.61,0,3.958680556,0.33,4.523327129,N
2022,331,Fall,-0.1959279088,-0.4286141308,0.2326867495,13.9,-2.8,5.16,2.286,5.196180556,0.33,4.522643025,N
2022,332,Fall,-0.5425290343,-0.793414171,0.2508821192,9.4,-0.6,8.23,22.098,6.035763889,0.33,6.705814613,N
2022,333,Fall,-0.402382339,-0.572100342,0.1697172812,2.8,-4.4,4.62,0,0.404513889,0.33,5.298630004,N
2022,334,Fall,-0.309804,-0.580446518,0.27063874990000003,12.2,2.8,0.44,14.224,6.498958334,0.33,3.353737129,N
2022,335,Fall,-0.3651455138,-0.5641153614,0.1989684001,6.1,-2.8,5.83,11.938,1.771527778,0.33,6.617149608,N
2022,336,Fall,-0.2143359943,-0.3894199398,0.1750831371,4.4,-5,8.41,0,-0.055531915,0.33,3.500959017,N
2022,337,Fall,-0.038465929,-0.345389897,0.3069239258,12.2,1.1,0.36,6.858,7.543055556,0.61,3.717207846,N
2022,338,Fall,-0.2139976601,-0.41537661800000003,0.2013788239,5,-5,6.05,0,1.005555556,0.61,7.169362629,N
2022,339,Fall,-0.1814668313,-0.361120901,0.1796530686,7.2,-6.7,7.7,0,-0.805555556,0.61,3.062324771,N
2022,340,Fall,-0.342290033,-0.624453742,0.2821628401,10.6,-1.1,3.3,0,5.294097222,0.61,4.5601822,N
2022,341,Fall,-0.267619589,-0.645549913,0.3779277174,11.1,7.8,0.32,29.718,9.982638889,0.61,6.99216995,N
2022,342,Fall,-0.3594472327,-0.6577391846,0.2982922473,8.9,1.1,7.91,2.032,5.339583333,0.61,8.388082125,N
2022,343,Fall,-0.2469175508,-0.4595093044,0.2125920686,6.1,-2.2,8.42,0,0.529166667,0.61,5.744031533,N
2022,344,Fall,-0.15958785,-0.341211772,0.1816244672,-0.6,-6.7,3.94,0,-1.372916667,1.11,2.853178913,N
2022,345,Fall,-0.1551706141,-0.279760728,0.1245893775,-3.9,-8.9,3.03,0,-5.417708333,1.11,0.400072988,N
2022,346,Fall,-0.1630241532,-0.305183661,0.142156769,0,-6.7,7.88,1.016,-4.384722222,1.11,-0.657511133,N
2022,347,Fall,-0.3264868203,-0.511331994,0.18484428790000001,3.3,-6.7,7.93,0,-1.798958333,1.11,-0.8719747,N
2022,348,Fall,-0.19280047420000002,-0.3734860716,0.180682918,3.9,-7.2,7.57,0,-2.248263889,1.11,-0.743102771,N
2022,349,Fall,-0.424561862,-0.70376999,0.2792094227,5.6,1.1,4.5,0,3.047569445,1.11,-0.207882946,N
2022,350,Fall,-0.127493742,-0.36813567,0.2406409246,1.1,0,0.79,8.382,0.833680556,1.11,2.053211475,N
2022,351,Fall,-0.1680435608,-0.426557922,0.2585136797,2.2,0.6,3.59,26.924,1.564583333,0.46,2.374986271,N
2022,352,Fall,-0.0608160206,-0.2914378694,0.2306219726,2.8,-4.4,6.8,0,-0.183680556,0.46,1.779238633,N
2022,353,Fall,-0.17716826989999998,-0.405898568,0.2287304954,3.3,-6.1,7.4,0,-0.314680851,0.46,1.501398979,N
2022,354,Fall,-0.3630916909,-0.5884383426,0.2253490943,2.8,-3.3,7.73,0,-0.878472222,0.46,1.126035313,N
2022,355,Winter,-0.2786861742,-0.4551206477,0.176431713,1.7,-5.6,7.72,0,-3.796180556,0.46,0.960027313,N
2022,356,Winter,0.025515639999999996,-0.1973721815,0.2228875508,5.6,-7.2,3.86,0,-1.256597222,0.46,0.516411079,N
2022,357,Winter,0.05962478770000001,-0.3575278828,0.417151728,12.2,-4.4,0.26,40.132,6.571180556,0.46,1.235612488,N
2022,358,Winter,-0.17401471329999998,-0.263203291,0.0891873022,-4.4,-10.6,7.62,0.254,-10.01527778,0.63,4.053951517,N
2022,359,Winter,-0.1053184949,-0.2246438572,0.1193249751,-4.4,-11.1,5.19,0,-7.838541666,0.63,-1.091416425,N
2022,360,Winter,-0.1126919728,-0.2835593426,0.170866935,-0.6,-7.8,7.36,0,-4.731597222,0.63,-1.872309113,N
2022,361,Winter,-0.0698341878,-0.2674384739,0.1976041477,0.6,-7.8,6.52,0,-3.459722222,0.63,-1.466685992,N
2022,362,Winter,0.16093131779999997,-0.025968301200000005,0.1868981582,0,-7.2,1.76,0,-4.169097222,0.63,-1.177482358,N
2022,363,Winter,0.4914385346,0.2496248012,0.2418111118,6.1,-4.4,6.97,0,-1.627083333,0.63,-0.947789258,N
2022,364,Winter,-0.0011753763000000032,-0.4017347925,0.4005596566,9.4,-4.4,4.99,0,4.8125,0.63,-0.409684238,N
2022,365,Winter,7.811708999999964e-4,-0.4938367727,0.49461727369999997,10.6,0,1.69,0,8.163194444,1.16,1.724741875,N
2022,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,4.592258717,N
2024,1,Winter,0.5785095166,0.054220513399999996,0.52428979,-1.1,-6.1,5.6,0,-2.538888889,NA,0.3890625,N
2024,2,Winter,0.4623240242,0.1279902378,0.3343352087,1.7,-8.3,6.98,0,-3.649652778,NA,-0.284839379,N
2024,3,Winter,0.2045803408,-0.037842602799999986,0.2424149843,5,-7.2,4.58,0,-1.046875,NA,-0.521884658,N
2024,4,Winter,0.09733899459999999,-0.0532926208,0.15062853439999999,6.1,-7.2,4.36,0,-0.496180555,NA,0.074411017,N
2024,5,Winter,0.6077601069999999,0.4972863175,0.1104752765,-1.1,-9.4,7.22,0,-5.201736111,NA,0.291019704,N
2024,6,Winter,0.7538349892,0.5706335563,0.1832068213,-1.1,-6.1,1.81,0,-1.374305556,2.39,-0.97122675,N
2024,7,Winter,1.8503380798,1.7070135308,0.14331426519999999,-5,-7.2,1.94,21.082,-5.245138889,2.39,-1.170019533,N
2024,8,Winter,-0.48922709789999996,-0.6664179736,0.1772006387,0.6,-11.1,7.35,0.254,-4.709722222,2.39,-1.441205092,N
2024,9,Winter,0.4410406058,0.22693885860000002,0.2141014176,3.3,-13.9,3.79,0,-4.046527778,2.39,-1.191202546,N
2024,10,Winter,-0.304487554,-0.8471364123,0.5426515616,11.1,3.3,4.58,57.15,7.480902778,2.39,-1.053386433,N
2024,11,Winter,-0.0541921487,-0.4821146012,0.4279227509,5.6,-1.1,2.54,0,2.546527778,2.39,0.652553808,N
2024,12,Winter,0.29421818,-0.1098708346,0.4040949685,6.7,-3.9,7.25,0,0.841319445,2.39,0.644569667,N
2024,13,Winter,2.0219269122,1.3855602307,0.6363786914,10,2.8,0.58,57.404,6.201388889,3.32,0.405234263,N
2024,14,Winter,-0.179437034,-0.6283629675,0.4489219986,3.9,-3.3,6.32,0,0.315625,3.32,2.396234125,N
2024,15,Winter,-0.0010591019000000131,-0.3019927064146,0.3009322148,-0.6,-7.2,7.93,0,-4.695833333,3.32,0.838020592,N
2024,16,Winter,1.213921741,0.91570696,0.298202065,-2.8,-5.6,1.34,8.89,-4.770138889,3.32,-0.393406929,N
2024,17,Winter,-0.977285901,-1.2088604276000001,0.2315714843,-3.3,-10.6,8.18,1.27,-6.759722222,3.32,-0.860491183,N
2024,18,Winter,-0.8169671694,-1.0122645164,0.1952871521,-2.2,-10.6,5.55,0,-7.895833333,3.32,-1.800035854,N
2024,19,Winter,-0.5393378396,-0.7220061496,0.1826681351,-3.3,-12.2,4.81,0,-7.82106383,3.32,-2.340658575,N
2024,20,Winter,-0.7166532658,-0.824767505,0.10811701829999999,-7.8,-13.9,5.15,0.254,-10.28888889,3.53,-3.771117913,N
2024,21,Winter,-1.2406973476,-1.3549341357,0.1142413605,-3.3,-12.8,8.41,0,-7.730902778,3.53,-4.532239017,N
2024,22,Winter,-0.586565376,-0.7177839362,0.1312244946,2.8,-14.4,8.18,0,-2.841319444,3.53,-4.418685658,N
2024,23,Winter,0.56670169844,0.3616600875,0.2050388901,2.8,-2.8,3.28,0,1.43125,3.53,-2.209268954,N
2024,24,Winter,-0.055917060899999996,-0.360731362,0.3048212446,-1.1,-5.6,1.38,0,-1.201736111,3.53,-1.220559179,N
2024,25,Winter,0.1179116841,-0.4679138014,0.5858234357,5.6,-1.7,5.02,9.398,2.057638889,3.53,-1.198395796,N
2024,26,Winter,0.812614163,0.06970950739999998,0.7429040947,2.8,0,1.3,9.398,1.6875,3.53,-0.191355142,N
2024,27,Winter,0.6193385694,-0.12297872810000002,0.7423164079,2.8,0,4.69,0,1.454513889,3.4,-0.331541438,N
2024,28,Winter,0.2997399168,-0.3108402905469,0.6105815821,2.2,0,1.06,0.762,0.600694444,3.4,-0.456209554,N
2024,29,Winter,0.5778991012,0.068101823,0.5098030744,0.6,-1.7,3.88,11.684,0.067013889,3.4,-0.266868329,N
2024,30,Winter,-0.4532279044,-0.7573896315,0.3041672798,-1.7,-10.6,4.58,0,-4.006944444,3.4,-0.439319354,N
2024,31,Winter,0.5182098259,0.2395783675,0.2786215293,-1.1,-8.3,2.66,0,-2.601041667,3.4,-0.743891129,N
2024,32,Winter,0.07965516260000001,-0.1661821013,0.2458359227,2.2,-7.2,4.33,0,-1.460763889,3.4,-0.930794775,N
2024,33,Winter,0.1466831578,-0.1389929823,0.2856734593,4.4,-1.1,3.75,0,1.411458333,3.4,-0.759372454,N
2024,34,Winter,-0.1498393588,-0.389518962,0.2396739327,1.1,-5,9.76,0,-0.682291667,2.49,-0.4969607,N
2024,35,Winter,-0.690370389,-0.90876370032,0.218392125,3.3,-7.8,10.45,0,-1.807588653,2.49,-1.309111021,N
2024,36,Winter,-0.054861192499999996,-0.2817510735,0.2268849009,2.8,-5.6,10.89,0,-1.157638889,2.49,-1.772903175,N
2024,37,Winter,-0.1337588622,-0.365419162,0.2316590189,3.9,-3.9,10.4,0,-0.670833333,2.49,-1.752547971,N
2024,38,Winter,-0.5254390118,-0.7542252042,0.2287840334,5,-5.6,10.2,0,-0.725694444,2.49,-1.430637104,N
2024,39,Winter,-0.3746864311,-0.6092934002,0.2346114496,4.4,-4.4,9.2,0,-0.358333333,2.49,-1.11619415,N
2024,40,Winter,-0.9376400332,-1.1626532513,0.2250200768,4.4,-5.6,4.71,0,-0.676041667,2.49,-0.811067963,N
2024,41,Winter,-1.0644237087,-1.4326166461,0.3681955438,12.2,-2.2,10.46,0,6.019444445,2.08,-0.335113271,N
2024,42,Winter,-0.2304555009,-0.5708072324,0.3403460062,10.6,-1.7,7.95,0,5.310416667,2.08,1.354712425,N
2024,43,Winter,-0.1204246161,-0.3658919029,0.2454683591,6.1,-5,11.04,0,0.827777778,2.08,1.583182258,N
2024,44,Winter,0.11428156873,-0.0978053817,0.2120904429,2.2,-3.9,2.18,0,-0.540625,2.08,0.567288983,N
2024,45,Winter,0.260966514642,0.10407399830000001,0.1568894628,-1.7,-6.7,11.41,0,-3.653819444,2.08,0.074136358,N
2024,46,Winter,0.0160897118,-0.1663682994,0.1824546488,3.3,-7.2,11.02,0,-1.972916667,2.08,-0.869407388,N
2024,47,Winter,-0.3825348042,-0.5577333296,0.1752007801,0.6,-6.7,11.51,2.032,-2.266319444,2.08,-1.196298983,N
2024,48,Winter,-0.0324222651,-0.19066355570000001,0.1582489017,1.7,-7.8,5.61,1.016,-3.192708333,1.43,-0.951019021,N
2024,49,Winter,-0.6035131260000001,-0.7464415032,0.142926939,0.6,-10,7.31,0,-4.343055556,1.43,-1.173412067,N
2024,50,Winter,-0.225677016,-0.3810447228,0.1553712103,0,-8.3,12.87,0,-3.102777778,1.43,-1.516128279,N
2024,51,Winter,-0.4003754684,-0.5398694068,0.1394933996,1.1,-10.6,12.86,0,-4.311805555,1.43,-1.626380679,N
2024,52,Winter,-0.049721299200000006,-0.2026520459,0.1529305997,2.8,-8.9,9.25,0,-3.19375,1.43,-1.954058088,N
2024,53,Winter,-0.902635477,-1.0776340048,0.1749829429,2.2,-1.7,12.34,0,-1.400694444,1.43,-1.556906129,N
2024,54,Winter,-0.3089757435,-0.523322739,0.2143485467,3.9,0.6,2.96,4.572,1.53125,1.43,-0.851619467,N
